2025-08-17 05:45:43 | ERROR | src.llm | LLM API error: Error code: 400 - {'error': {'message': 'Your input exceeds the context window of this model. Please adjust your input and try again.', 'type': 'invalid_request_error', 'param': 'input', 'code': 'context_length_exceeded'}}
2025-08-17 09:31:08 | ERROR | src.llm | LLM API error: Error code: 400 - {'error': {'message': 'Your input exceeds the context window of this model. Please adjust your input and try again.', 'type': 'invalid_request_error', 'param': 'input', 'code': 'context_length_exceeded'}}
2025-08-17 09:31:17 | ERROR | src.llm | LLM API error: Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-5 in organization org-CfJe8zNuipwuAC27L7XhjtQH on tokens per min (TPM): Limit 2000000, Used 1709641, Requested 313079. Please try again in 681ms. Visit https://platform.openai.com/account/rate-limits to learn more.', 'type': 'tokens', 'param': None, 'code': 'rate_limit_exceeded'}}
2025-08-17 09:31:22 | ERROR | src.llm | LLM API error: Error code: 400 - {'error': {'message': 'Your input exceeds the context window of this model. Please adjust your input and try again.', 'type': 'invalid_request_error', 'param': 'input', 'code': 'context_length_exceeded'}}
2025-08-17 09:31:27 | ERROR | src.llm | LLM API error: Error code: 400 - {'error': {'message': 'Your input exceeds the context window of this model. Please adjust your input and try again.', 'type': 'invalid_request_error', 'param': 'input', 'code': 'context_length_exceeded'}}
2025-08-17 09:31:36 | ERROR | src.llm | LLM API error: Error code: 400 - {'error': {'message': 'Your input exceeds the context window of this model. Please adjust your input and try again.', 'type': 'invalid_request_error', 'param': 'input', 'code': 'context_length_exceeded'}}
2025-08-17 09:31:46 | ERROR | src.llm | LLM API error: Error code: 400 - {'error': {'message': 'Your input exceeds the context window of this model. Please adjust your input and try again.', 'type': 'invalid_request_error', 'param': 'input', 'code': 'context_length_exceeded'}}
2025-08-17 09:31:56 | ERROR | src.llm | LLM API error: Error code: 400 - {'error': {'message': 'Your input exceeds the context window of this model. Please adjust your input and try again.', 'type': 'invalid_request_error', 'param': 'input', 'code': 'context_length_exceeded'}}
2025-08-17 09:32:05 | ERROR | src.llm | LLM API error: Error code: 400 - {'error': {'message': 'Your input exceeds the context window of this model. Please adjust your input and try again.', 'type': 'invalid_request_error', 'param': 'input', 'code': 'context_length_exceeded'}}
2025-08-17 09:32:12 | ERROR | src.llm | LLM API error: Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-5 in organization org-CfJe8zNuipwuAC27L7XhjtQH on tokens per min (TPM): Limit 2000000, Used 1765537, Requested 313079. Please try again in 2.358s. Visit https://platform.openai.com/account/rate-limits to learn more.', 'type': 'tokens', 'param': None, 'code': 'rate_limit_exceeded'}}
2025-08-17 09:32:16 | ERROR | src.llm | LLM API error: Error code: 400 - {'error': {'message': 'Your input exceeds the context window of this model. Please adjust your input and try again.', 'type': 'invalid_request_error', 'param': 'input', 'code': 'context_length_exceeded'}}
2025-08-17 09:32:25 | ERROR | src.llm | LLM API error: Error code: 400 - {'error': {'message': 'Your input exceeds the context window of this model. Please adjust your input and try again.', 'type': 'invalid_request_error', 'param': 'input', 'code': 'context_length_exceeded'}}
2025-08-17 09:32:34 | ERROR | src.llm | LLM API error: Error code: 400 - {'error': {'message': 'Your input exceeds the context window of this model. Please adjust your input and try again.', 'type': 'invalid_request_error', 'param': 'input', 'code': 'context_length_exceeded'}}
2025-08-17 09:32:43 | ERROR | src.llm | LLM API error: Error code: 400 - {'error': {'message': 'Your input exceeds the context window of this model. Please adjust your input and try again.', 'type': 'invalid_request_error', 'param': 'input', 'code': 'context_length_exceeded'}}
2025-08-17 09:32:51 | ERROR | src.llm | LLM API error: Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-5 in organization org-CfJe8zNuipwuAC27L7XhjtQH on tokens per min (TPM): Limit 2000000, Used 1690114, Requested 313079. Please try again in 95ms. Visit https://platform.openai.com/account/rate-limits to learn more.', 'type': 'tokens', 'param': None, 'code': 'rate_limit_exceeded'}}
2025-08-17 09:32:55 | ERROR | src.llm | LLM API error: Error code: 400 - {'error': {'message': 'Your input exceeds the context window of this model. Please adjust your input and try again.', 'type': 'invalid_request_error', 'param': 'input', 'code': 'context_length_exceeded'}}
2025-08-17 09:33:03 | ERROR | src.llm | LLM API error: Error code: 400 - {'error': {'message': 'Your input exceeds the context window of this model. Please adjust your input and try again.', 'type': 'invalid_request_error', 'param': 'input', 'code': 'context_length_exceeded'}}
2025-08-17 09:33:11 | ERROR | src.llm | LLM API error: Error code: 400 - {'error': {'message': 'Your input exceeds the context window of this model. Please adjust your input and try again.', 'type': 'invalid_request_error', 'param': 'input', 'code': 'context_length_exceeded'}}
2025-08-17 09:33:20 | ERROR | src.llm | LLM API error: Error code: 400 - {'error': {'message': 'Your input exceeds the context window of this model. Please adjust your input and try again.', 'type': 'invalid_request_error', 'param': 'input', 'code': 'context_length_exceeded'}}
2025-08-17 09:33:29 | ERROR | src.llm | LLM API error: Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-5 in organization org-CfJe8zNuipwuAC27L7XhjtQH on tokens per min (TPM): Limit 2000000, Used 1689451, Requested 313079. Please try again in 75ms. Visit https://platform.openai.com/account/rate-limits to learn more.', 'type': 'tokens', 'param': None, 'code': 'rate_limit_exceeded'}}
2025-08-17 09:33:31 | ERROR | src.llm | LLM API error: Error code: 400 - {'error': {'message': 'Your input exceeds the context window of this model. Please adjust your input and try again.', 'type': 'invalid_request_error', 'param': 'input', 'code': 'context_length_exceeded'}}
2025-08-17 09:33:41 | ERROR | src.llm | LLM API error: Error code: 400 - {'error': {'message': 'Your input exceeds the context window of this model. Please adjust your input and try again.', 'type': 'invalid_request_error', 'param': 'input', 'code': 'context_length_exceeded'}}
2025-08-17 09:33:51 | ERROR | src.llm | LLM API error: Error code: 400 - {'error': {'message': 'Your input exceeds the context window of this model. Please adjust your input and try again.', 'type': 'invalid_request_error', 'param': 'input', 'code': 'context_length_exceeded'}}
2025-08-17 09:33:59 | ERROR | src.llm | LLM API error: Error code: 400 - {'error': {'message': 'Your input exceeds the context window of this model. Please adjust your input and try again.', 'type': 'invalid_request_error', 'param': 'input', 'code': 'context_length_exceeded'}}
2025-08-17 09:34:08 | ERROR | src.llm | LLM API error: Error code: 400 - {'error': {'message': 'Your input exceeds the context window of this model. Please adjust your input and try again.', 'type': 'invalid_request_error', 'param': 'input', 'code': 'context_length_exceeded'}}
2025-08-17 09:34:17 | ERROR | src.llm | LLM API error: Error code: 400 - {'error': {'message': 'Your input exceeds the context window of this model. Please adjust your input and try again.', 'type': 'invalid_request_error', 'param': 'input', 'code': 'context_length_exceeded'}}
2025-08-17 09:34:27 | ERROR | src.llm | LLM API error: Error code: 400 - {'error': {'message': 'Your input exceeds the context window of this model. Please adjust your input and try again.', 'type': 'invalid_request_error', 'param': 'input', 'code': 'context_length_exceeded'}}
2025-08-17 09:34:36 | ERROR | src.llm | LLM API error: Error code: 400 - {'error': {'message': 'Your input exceeds the context window of this model. Please adjust your input and try again.', 'type': 'invalid_request_error', 'param': 'input', 'code': 'context_length_exceeded'}}
2025-08-17 09:34:44 | ERROR | src.llm | LLM API error: Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-5 in organization org-CfJe8zNuipwuAC27L7XhjtQH on tokens per min (TPM): Limit 2000000, Used 1694482, Requested 313079. Please try again in 226ms. Visit https://platform.openai.com/account/rate-limits to learn more.', 'type': 'tokens', 'param': None, 'code': 'rate_limit_exceeded'}}
2025-08-17 09:34:46 | ERROR | src.llm | LLM API error: Error code: 400 - {'error': {'message': 'Your input exceeds the context window of this model. Please adjust your input and try again.', 'type': 'invalid_request_error', 'param': 'input', 'code': 'context_length_exceeded'}}
2025-08-17 09:34:54 | ERROR | src.llm | LLM API error: Error code: 400 - {'error': {'message': 'Your input exceeds the context window of this model. Please adjust your input and try again.', 'type': 'invalid_request_error', 'param': 'input', 'code': 'context_length_exceeded'}}
2025-08-17 09:35:02 | ERROR | src.llm | LLM API error: Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-5 in organization org-CfJe8zNuipwuAC27L7XhjtQH on tokens per min (TPM): Limit 2000000, Used 1714935, Requested 313079. Please try again in 840ms. Visit https://platform.openai.com/account/rate-limits to learn more.', 'type': 'tokens', 'param': None, 'code': 'rate_limit_exceeded'}}
2025-08-17 09:35:04 | ERROR | src.llm | LLM API error: Error code: 400 - {'error': {'message': 'Your input exceeds the context window of this model. Please adjust your input and try again.', 'type': 'invalid_request_error', 'param': 'input', 'code': 'context_length_exceeded'}}
2025-08-17 09:35:12 | ERROR | src.llm | LLM API error: Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-5 in organization org-CfJe8zNuipwuAC27L7XhjtQH on tokens per min (TPM): Limit 2000000, Used 1691604, Requested 313079. Please try again in 140ms. Visit https://platform.openai.com/account/rate-limits to learn more.', 'type': 'tokens', 'param': None, 'code': 'rate_limit_exceeded'}}
2025-08-17 09:35:15 | ERROR | src.llm | LLM API error: Error code: 400 - {'error': {'message': 'Your input exceeds the context window of this model. Please adjust your input and try again.', 'type': 'invalid_request_error', 'param': 'input', 'code': 'context_length_exceeded'}}
2025-08-17 09:35:22 | ERROR | src.llm | LLM API error: Error code: 400 - {'error': {'message': 'Your input exceeds the context window of this model. Please adjust your input and try again.', 'type': 'invalid_request_error', 'param': 'input', 'code': 'context_length_exceeded'}}
2025-08-17 09:35:31 | ERROR | src.llm | LLM API error: Error code: 400 - {'error': {'message': 'Your input exceeds the context window of this model. Please adjust your input and try again.', 'type': 'invalid_request_error', 'param': 'input', 'code': 'context_length_exceeded'}}
2025-08-17 09:35:45 | ERROR | src.llm | LLM API error: Error code: 400 - {'error': {'message': 'Your input exceeds the context window of this model. Please adjust your input and try again.', 'type': 'invalid_request_error', 'param': 'input', 'code': 'context_length_exceeded'}}
2025-08-17 09:35:53 | ERROR | src.llm | LLM API error: Error code: 400 - {'error': {'message': 'Your input exceeds the context window of this model. Please adjust your input and try again.', 'type': 'invalid_request_error', 'param': 'input', 'code': 'context_length_exceeded'}}
2025-08-17 09:36:03 | ERROR | src.llm | LLM API error: Error code: 400 - {'error': {'message': 'Your input exceeds the context window of this model. Please adjust your input and try again.', 'type': 'invalid_request_error', 'param': 'input', 'code': 'context_length_exceeded'}}
2025-08-17 09:36:10 | ERROR | src.llm | LLM API error: Error code: 400 - {'error': {'message': 'Your input exceeds the context window of this model. Please adjust your input and try again.', 'type': 'invalid_request_error', 'param': 'input', 'code': 'context_length_exceeded'}}
2025-08-17 09:36:21 | ERROR | src.llm | LLM API error: Error code: 400 - {'error': {'message': 'Your input exceeds the context window of this model. Please adjust your input and try again.', 'type': 'invalid_request_error', 'param': 'input', 'code': 'context_length_exceeded'}}
2025-08-17 09:36:29 | ERROR | src.llm | LLM API error: Error code: 400 - {'error': {'message': 'Your input exceeds the context window of this model. Please adjust your input and try again.', 'type': 'invalid_request_error', 'param': 'input', 'code': 'context_length_exceeded'}}
